,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,speed
86,left,0.10534809529781342,6.816500186920166,6.838048934936523,0.027218323200941086,0.00019547688134480268,0.00938472244888544,265.23635816433614,
87,left,0.021548472344875336,6.859597206115723,6.672843933105469,0.01316842157393694,0.015467108227312565,0.01671510562300682,265.23635816433614,
88,left,0.16999350488185883,6.917059898376465,6.869174480438232,0.0015619824407622218,0.05456248298287392,0.011828184127807617,265.23635816433614,
89,left,0.06703969836235046,7.031985282897949,6.8021345138549805,-0.030203010886907578,0.0453995056450367,0.017936836928129196,265.23635816433614,
90,left,0.20351335406303406,7.075081825256348,6.890722751617432,0.0027837129309773445,0.014245377853512764,0.006941261701285839,265.20576767082184,
91,left,0.2729473412036896,7.010436534881592,6.907482624053955,-0.001492343726567924,-0.017519615590572357,0.008773856796324253,265.20576767082184,
92,left,-0.031125571578741074,6.842837333679199,6.8069233894348145,-0.0002706133236642927,0.015467108227312565,-0.04986920580267906,265.20576767082184,
93,left,-0.2011190801858902,6.840443134307861,6.766220569610596,-0.02348349243402481,-0.0053023104555904865,-0.02421286515891552,265.20576767082184,
94,left,0.08379961550235748,6.878751754760742,6.986494064331055,-0.024094358086586,-0.01629788428544998,0.01732597127556801,265.20576767082184,
95,left,0.05027977004647255,6.919454097747803,6.598621368408203,0.01316842157393694,0.04112344607710838,0.01243904884904623,265.20576767082184,
96,left,0.112530916929245,6.957762718200684,6.919454097747803,-0.04180944710969925,0.023408355191349983,0.002054339973255992,265.20576767082184,
97,left,-0.011971374042332172,6.993676662445068,6.768614768981934,-0.01493137888610363,0.02401922270655632,-0.0064977738074958324,265.20576767082184,
98,left,0.1484450399875641,6.986494064331055,6.854808807373047,0.008281500078737736,0.02096489444375038,-0.004054312594234943,265.20576767082184,
99,left,0.09577099233865738,6.993676662445068,6.8979058265686035,-0.01493137888610363,0.020354030653834343,-0.011384695768356323,265.57302817730783,
100,left,0.09098244458436966,7.031985282897949,6.998465061187744,-0.008211861364543438,0.016077972948551178,-0.021769406273961067,265.57302817730783,
101,left,-0.24421602487564087,6.780586242675781,6.644112586975098,-0.0051575349643826485,0.14374880492687225,-0.07735814154148102,265.57302817730783,
102,left,-0.5099805593490601,6.8931169509887695,6.478907585144043,-0.030813874676823616,0.19445061683654785,-0.11095573753118515,265.6012945780418,
103,upright,-0.10774236917495728,6.8979058265686035,6.972128391265869,0.038824763149023056,0.012412781827151775,-0.027878057211637497,264.87180916974603,
104,upright,-0.004788549616932869,6.838048934936523,6.684815406799316,0.05776158347725868,0.040512584149837494,0.004497800953686237,264.87180916974603,
105,upright,-0.04070267081260681,6.768614768981934,6.4621477127075195,0.06325937062501907,0.04112344607710838,0.003276070347055793,264.87180916974603,
106,upright,0.031125571578741074,6.763826370239258,6.823683261871338,0.0003402519505470991,-0.01629788428544998,0.017936836928129196,264.87180916974603,
